人物ID,著者名,作品ID,作品名,仮名遣い種別,翻訳者名等,入力者名,校正者名,状態,状態の開始日,底本名,出版社名,入力に使用した版,校正に使用した版
000311,"宮本 百合子",002765,"文学における今日の日本的なるもの",新字新仮名,"","柴田卓治","米田進",公開,2003-03-23,"宮本百合子全集　第十一巻","新日本出版社","1986（昭和61）年3月20日第5刷",""
000311,"宮本 百合子",002863,"文学における古いもの・新しいもの 「風雲」について",新字新仮名,"","柴田卓治","米田進",公開,2003-02-13,"宮本百合子全集　第十巻","新日本出版社","1986（昭和61）年3月20日第4刷",""
000311,"宮本 百合子",002838,"文学に関する感想",新字新仮名,"","柴田卓治","米田進",公開,2003-02-03,"宮本百合子全集　第十巻","新日本出版社","1986（昭和61）年3月20日第4刷",""
000311,"宮本 百合子",003005,"文学について",新字新仮名,"","柴田卓治","米田進",公開,2003-05-22,"宮本百合子全集　第十三巻","新日本出版社","1986（昭和61）年3月20日第5刷",""
000311,"宮本 百合子",002772,"文学の大衆化論について",新字新仮名,"","柴田卓治","米田進",公開,2003-03-23,"宮本百合子全集　第十一巻","新日本出版社","1986（昭和61）年3月20日第5刷",""
000311,"宮本 百合子",002900,"文学の大陸的性格について",新字新仮名,"","柴田卓治","松永正敏",公開,2003-04-08,"宮本百合子全集　第十二巻","新日本出版社","1986（昭和61）年3月20日第4刷",""
000311,"宮本 百合子",002822,"文学のディフォーメイションに就て",新字新仮名,"","柴田卓治","米田進",公開,2003-03-23,"宮本百合子全集　第十一巻","新日本出版社","1986（昭和61）年3月20日第5刷",""
000311,"宮本 百合子",002797,"文学の流れ",新字新仮名,"","柴田卓治","米田進",公開,2003-03-23,"宮本百合子全集　第十一巻","新日本出版社","1986（昭和61）年3月20日第5刷",""
000311,"宮本 百合子",002818,"文学のひろがり そこにある科学と文学とのいきさつ",新字新仮名,"","柴田卓治","米田進",公開,2003-03-25,"宮本百合子全集　第十一巻","新日本出版社","1986（昭和61）年3月20日第5刷",""
000311,"宮本 百合子",002915,"文学は常に具体的 「国民文学」に望む",新字新仮名,"","柴田卓治","松永正敏",公開,2003-04-20,"宮本百合子全集　第十二巻","新日本出版社","1986（昭和61）年3月20日第4刷",""
000311,"宮本 百合子",003450,"文化生産者としての自覚",新字新仮名,"","柴田卓治","磐余彦",公開,2003-10-22,"宮本百合子全集　第十六巻","新日本出版社","1986（昭和61）年3月20日第4刷",""
000311,"宮本 百合子",002781,"文芸時評",新字新仮名,"","柴田卓治","米田進",公開,2003-03-25,"宮本百合子全集　第十一巻","新日本出版社","1986（昭和61）年3月20日第5刷",""
000311,"宮本 百合子",002784,"文芸時評",新字新仮名,"","柴田卓治","米田進",公開,2003-03-25,"宮本百合子全集　第十一巻","新日本出版社","1986（昭和61）年3月20日第5刷",""
000311,"宮本 百合子",002836,"文芸時評",新字新仮名,"","柴田卓治","米田進",公開,2003-02-01,"宮本百合子全集　第十巻","新日本出版社","1986（昭和61）年3月20日第4刷",""
000311,"宮本 百合子",002831,"文芸時評 「ナップ」第三回大会にふれて",新字新仮名,"","柴田卓治","米田進",公開,2003-01-30,"宮本百合子全集　第十巻","新日本出版社","1986（昭和61）年3月20日第4刷",""
000311,"宮本 百合子",002760,"『文芸評論』出版について",新字新仮名,"","柴田卓治","米田進",公開,2003-03-25,"宮本百合子全集　第十一巻","新日本出版社","1986（昭和61）年3月20日第5刷",""
000311,"宮本 百合子",003897,"文戦脱退はなぜすぐナップに加入出来るのか？",新字新仮名,"","柴田卓治","磐余彦",公開,2003-11-27,"宮本百合子全集　第十七巻","新日本出版社","1986（昭和61）年3月20日第4刷",""
000311,"宮本 百合子",002830,"文壇はどうなる",新字新仮名,"","柴田卓治","米田進",公開,2003-01-30,"宮本百合子全集　第十巻","新日本出版社","1986（昭和61）年3月20日第4刷",""
000311,"宮本 百合子",015937,"「平家物語」ぬきほ（言文一致訳）",新字新仮名,"宮本 百合子","柴田卓治","土屋隆",公開,2009-05-20,"宮本百合子全集　第二十八巻","新日本出版社","1986（昭和61）年3月20日第6刷","1986（昭和61）年3月20日第6刷　"
000311,"宮本 百合子",002908,"平坦ならぬ道 国民文学にふれて",新字新仮名,"","柴田卓治","松永正敏",公開,2003-04-14,"宮本百合子全集　第十二巻","新日本出版社","1986（昭和61）年3月20日第4刷",""
000311,"宮本 百合子",002998,"平和運動と文学者 一九四八年十二月二十五日、新日本文学会主催「文芸講演会」における講演",新字新仮名,"","柴田卓治","米田進",公開,2003-05-18,"宮本百合子全集　第十三巻","新日本出版社","1986（昭和61）年3月20日第5刷",""
000311,"宮本 百合子",003490,"平和の願いは厳粛である",新字新仮名,"","柴田卓治","磐余彦",公開,2003-10-30,"宮本百合子全集　第十六巻","新日本出版社","1986（昭和61）年3月20日第4刷",""
000311,"宮本 百合子",003460,"平和への荷役",新字新仮名,"","柴田卓治","磐余彦",公開,2003-10-24,"宮本百合子全集　第十六巻","新日本出版社","1986（昭和61）年3月20日第4刷",""
000311,"宮本 百合子",015988,"平和を保つため",新字新仮名,"","柴田卓治","土屋隆",公開,2007-12-29,"宮本百合子全集　第三十巻","新日本出版社","1986（昭和61）年3月20日初版","1986（昭和61）年3月20日初版"
000311,"宮本 百合子",003471,"平和をわれらに",新字新仮名,"","柴田卓治","磐余彦",公開,2003-10-26,"宮本百合子全集　第十六巻","新日本出版社","1986（昭和61）年3月20日第4刷",""
000311,"宮本 百合子",001980,"ペーチャの話",新字新仮名,"","柴田卓治","松永正敏",公開,2002-05-07,"宮本百合子全集　第四巻","新日本出版社","1986（昭和61）年3月20日第5刷",""
000311,"宮本 百合子",001961,"部屋",新字新仮名,"","柴田卓治","原田頌子",公開,2002-01-23,"宮本百合子全集　第二巻","新日本出版社","1986（昭和61）年3月20日第5刷",""
000311,"宮本 百合子",002925,"ベリンスキーの眼力",新字新仮名,"","柴田卓治","松永正敏",公開,2003-04-26,"宮本百合子全集　第十二巻","新日本出版社","1986（昭和61）年3月20日第4刷",""
000311,"宮本 百合子",002785,"ペンクラブのパリ大会 議題の抜粋についての感想",新字新仮名,"","柴田卓治","米田進",公開,2003-03-25,"宮本百合子全集　第十一巻","新日本出版社","1986（昭和61）年3月20日第5刷",""
000311,"宮本 百合子",001974,"帆",新字新仮名,"","柴田卓治","米田進",公開,2002-10-29,"宮本百合子全集　第三巻","新日本出版社","1986（昭和61）年3月20日第5刷","1982（昭和57）年2月15日第3刷"
000311,"宮本 百合子",003275,"ほうき一本",新字新仮名,"","柴田卓治","米田進",公開,2003-09-20,"宮本百合子全集　第十五巻","新日本出版社","1986（昭和61）年3月20日第4刷",""
000311,"宮本 百合子",003070,"法律的独立人格の承認",新字新仮名,"","柴田卓治","米田進",公開,2003-07-03,"宮本百合子全集　第十四巻","新日本出版社","1986（昭和61）年3月20日第5刷",""
000311,"宮本 百合子",003865,"吠える",新字新仮名,"","柴田卓治","磐余彦",公開,2003-11-21,"宮本百合子全集　第十七巻","新日本出版社","1986（昭和61）年3月20日第4刷",""
000311,"宮本 百合子",001965,"牡丹",新字新仮名,"","柴田卓治","米田進",公開,2002-10-25,"宮本百合子全集　第三巻","新日本出版社","1986（昭和61）年3月20日第5刷","1982（昭和57）年2月15日第3刷"
000311,"宮本 百合子",001983,"舗道",新字新仮名,"","柴田卓治","松永正敏",公開,2002-06-03,"宮本百合子全集　第四巻","新日本出版社","1986（昭和61）年3月20日第5刷",""
000311,"宮本 百合子",002923,"「保姆」の印象",新字新仮名,"","柴田卓治","松永正敏",公開,2003-04-26,"宮本百合子全集　第十二巻","新日本出版社","1986（昭和61）年3月20日第4刷",""
000311,"宮本 百合子",004040,"本郷の名物",新字新仮名,"","柴田卓治","磐余彦",公開,2003-12-27,"宮本百合子全集　第十七巻","新日本出版社","1986（昭和61）年3月20日第4刷",""
000311,"宮本 百合子",003994,"本棚",新字新仮名,"","柴田卓治","磐余彦",公開,2003-12-18,"宮本百合子全集　第十七巻","新日本出版社","1986（昭和61）年3月20日第4刷",""
000311,"宮本 百合子",003456,"本当の愛嬌ということ",新字新仮名,"","柴田卓治","磐余彦",公開,2003-10-22,"宮本百合子全集　第十六巻","新日本出版社","1986（昭和61）年3月20日第4刷",""
000311,"宮本 百合子",003478,"ボン・ボヤージ！ 渡米水泳選手におくる",新字新仮名,"","柴田卓治","磐余彦",公開,2003-10-26,"宮本百合子全集　第十六巻","新日本出版社","1986（昭和61）年3月20日第4刷",""
000311,"宮本 百合子",002902,"翻訳の価値 「ゴロヴリョフ家の人々」にふれて",新字新仮名,"","柴田卓治","松永正敏",公開,2003-04-11,"宮本百合子全集　第十二巻","新日本出版社","1986（昭和61）年3月20日第4刷",""
000311,"宮本 百合子",004118,"まえがき（『真実に生きた女性たち』）",新字新仮名,"","柴田卓治","磐余彦",公開,2004-04-11,"宮本百合子全集　第十八巻","新日本出版社","1986（昭和61）年3月20日第2版第1刷",""
000311,"宮本 百合子",004224,"マクシム・ゴーリキイについて",新字新仮名,"","柴田卓治","磐余彦",公開,2004-05-17,"宮本百合子全集　第十八巻","新日本出版社","1986（昭和61）年3月20日第2版第1刷",""
000311,"宮本 百合子",002877,"マクシム・ゴーリキイによって描かれた婦人",新字新仮名,"","柴田卓治","米田進",公開,2003-02-21,"宮本百合子全集　第十巻","新日本出版社","1986（昭和61）年3月20日第4刷",""
000311,"宮本 百合子",002879,"マクシム・ゴーリキイの伝記 幼年時代・少年時代・青年時代",新字新仮名,"","柴田卓治","米田進",公開,2003-02-23,"宮本百合子全集　第十巻","新日本出版社","1986（昭和61）年3月20日第4刷",""
000311,"宮本 百合子",002878,"マクシム・ゴーリキイの発展の特質",新字新仮名,"","柴田卓治","米田進",公開,2003-02-21,"宮本百合子全集　第十巻","新日本出版社","1986（昭和61）年3月20日第4刷",""
000311,"宮本 百合子",002852,"マクシム・ゴーリキイの人及び芸術",新字新仮名,"","柴田卓治","米田進",公開,2003-02-07,"宮本百合子全集　第十巻","新日本出版社","1986（昭和61）年3月20日第4刷",""
000311,"宮本 百合子",002025,"貧しき人々の群",新字新仮名,"","柴田卓治","松永正敏",公開,2002-01-01,"宮本百合子全集　第一巻","新日本出版社","1986（昭和61）年3月20日第5刷","1979（昭和54）年4月20日初版"
000311,"宮本 百合子",003085,"ますます確りやりましょう",新字新仮名,"","柴田卓治","米田進",公開,2003-07-06,"宮本百合子全集　第十四巻","新日本出版社","1986（昭和61）年3月20日第5刷",""
000311,"宮本 百合子",004174,"又、家",新字新仮名,"","柴田卓治","磐余彦",公開,2004-04-28,"宮本百合子全集　第十八巻","新日本出版社","1986（昭和61）年3月20日第2版第1刷",""
000311,"宮本 百合子",001970,"街",新字新仮名,"","柴田卓治","米田進",公開,2002-10-27,"宮本百合子全集　第三巻","新日本出版社","1986（昭和61）年3月20日第5刷","1982（昭和57）年2月15日第3刷"
000311,"宮本 百合子",003963,"まちがい",新字新仮名,"","柴田卓治","磐余彦",公開,2003-12-12,"宮本百合子全集　第十七巻","新日本出版社","1986（昭和61）年3月20日第4刷",""
000311,"宮本 百合子",004205,"町の展望",新字新仮名,"","柴田卓治","磐余彦",公開,2004-05-09,"宮本百合子全集　第十八巻","新日本出版社","1986（昭和61）年3月20日第2版第1刷",""
000311,"宮本 百合子",003969,"待呆け議会風景",新字新仮名,"","柴田卓治","磐余彦",公開,2003-12-12,"宮本百合子全集　第十七巻","新日本出版社","1986（昭和61）年3月20日第4刷",""
000311,"宮本 百合子",004217,"窓からの風景（六月――）",新字新仮名,"","柴田卓治","磐余彦",公開,2004-05-13,"宮本百合子全集　第十八巻","新日本出版社","1986（昭和61）年3月20日第2版第1刷",""
